text,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit
"Am I the only one who is tired of idle threats and blackmail by terroristic, fascist regimes around the world??!  ""Give us what we want and demand or we will <insert threat here>.""",0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0
"Unfortunately for your argument this narrow strip is highly populated and can afford to implement significant infrastructure.  In fact a majority in the strip are educated enough to know that you cannot build a hospital on every reserve.  No one is forcing anyone to live up north, it is a choice. If you want full urban services, move to a city.  It's that simple.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""prosecutors failed to prove beyond a reasonable doubt"" Because that officer was their friend and co-worker.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Regarding: ""Nothing in the Church's teaching would have precluded your grandmother separating from your grandfather. Blaming her ignorance of the Church's teaching on ""Burke and co"" or anyone else doesn't advance your argument.""
- By way of an historical moment: in the US separation and divorce was very discouraged. Indeed, a divorced women was held with little regard even by clergy. Indeed, divorce for a woman was a a sure indicator of a future of destitution.  In US catholic literature on marriage in those days, especially written for pastors, there was no, 'if he hits you, then leave'. More like: 'if he hits you, then try harder to love him and be a good wife.'
- So, while grandmother might have known that the US bishop rescinded in 1884 their 1840 degree that divorce incurs automatic excommunication, she would be still certain that her vows meant something, and that her church, in those days, would have little sympathy for her as divorced or separated.",0.2,0.0,0.0,0.0,0.2,0.1,0.0
"I love the smell of fake news in the morning, evening, and in between!",0.2,0.0,0.0,0.0,0.2,0.0,0.0
"I disagree. Every country's administrators create priorities and rarely are the traditionally unrepresented poverty-stricken and homeless high on their lists. Without the will, commitment, and overt support of the populace, little if anything changes. Homelessness has been around for thousands of years, if not forever, and in the 21st Century some smaller jurisdictions have made inroads reaching close to a 100% effective solutions. The strategic options and imperatives are there, it's just that many, if not most, people have become resigned to accept this blight like few others.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"From an objective basis, we want to do everything we can to protect innocent civilians in aircraft from being killed by ISIS bombers.  But nowhere in media materials that I have read is that simple proposition considered.  The Russians recently had a passenger airliner blown up in the sky with the loss of many innocent civilians Russian and others.  What would be better for the leader of the free world to do than share intelligence that might save innocent lives.  And the media itself announced where intelligence came from to share the knowledge with ISIS and everyone else in the world.  What we are seeing is the failure of democracy.  The free press (media) is making its living delivering divisive tripe to American voters who have no alternative information source and are whipped up into frenzy over nonsense.",0.4,0.0,0.0,0.1,0.3,0.0,0.0
Haven't lived here long huh!,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"God never created men just to destroy them.  He gave them free will, which is something you deny.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
The majority (aka popular vote) actually voted for Hillary.  Its the electoral vote that will vote for Trump.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Thanks for this update on the legal overload currently afflicting this country as I was beginning to think (like the nasty ol' suspicious WASP that I clearly am) that there was just no hope of the NPA ever dragging the G Bros into court to receive an exemplary 50 plus years at Sun City for pillaging the state's coffers.
But now my faith in the NPA has been restored because obviously  there are just not enough lawyers to go round what with 99% of them attending to the faction fights (thankfully) occurring at Luthuli House, thus none are left over to get to grips with a simple case of outright in-yer-face corruption.
But wait....How about Busi, couldn't she suggest somebody to go to their local cop shop and get a case number going? Oh, she's too busy reading up on the SA constitution is she? And not a moment too soon either I reckon.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"No, not even close, but that won't stop the usual anti-nuke hysterics from spewing their usual disinformation....",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"There's absolutely no sign or evidence that Purinton is a ""white nationalist."" The story states that only ONE person thought they heard him say ""Get out of my country"" to the victims, and one of the victims was white.  This is also why the story states that police aren't calling it racially biased.  Additionally, it hasn't been confirmed alcohol was even a factor- ""it was thought"" that Purinton was kicked out- again, not confirmed.
.
BTW- has anyone actually ""hired"" you?  Perhaps using your real name and putting on your critical thinking hat when it comes to articles would help, yes?",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Senator Shot looked like a fool when interrogating the Deputy Attorney General. He was right about one thing, he's no attorney. He should consider taking some courses or just sit there like a bump on the log.  Another ho hum moment for our Congressional delegation.",0.6,0.0,0.1,0.0,0.6,0.0,0.0
"I just sprayed coffee all over my keyboard - I know you're serious but that's actually hilarious.

I'd tell you to look at the facts but I'm sure you'll just ignore them

http://tinyurl.com/zcjq9g3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Whew. I sense some hate in this response. I sense hate in the Trump-haters wishing him bodily harm. Or those left-leaning folks wishing harm on the police. Or looting and destroying property in the ""peaceful protests"" or attending Trump rallies with the intention of provoking fights.",0.5,0.0,0.1,0.1,0.3,0.1,0.0
"Dry old stale ""to Nowhere.""  Why don't you go move anywhere but Alaska.",0.2,0.0,0.1,0.0,0.2,0.1,0.0
"The newspaper doesn't cover much of anything anymore.  The reason why the Post survived was that it was the flagship for the company that owned them at that point.  The Rocky was just another money loser for Gannett and they cut it loose.  Now the Post belongs to a PE firm that is milking it by using stories like this, stories that are easy to research and cheap to produce.  This story isn't news, it's filler.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Oops. I've got their answer to that one: ""Benjamin Franklin also wrote with a pen name."" 
Excused and bad logic are boundless.",0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0
"Is referring to people who voted for Trump as uneducated, xenophobic, and racist a stereotype? Is there a difference in how you would answer that question if your full name were attached to your comment? If so, why?

BTW, you don't have to subscribe to any theory to support policy based on those theories, support candidates who rely on the opinions of people who espouse those theories, or support candidates who would put people who espouse those theories into positions of power.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"What part of ""newspapers aren't part of government"" is difficult for you to understand?",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Toronto; a backwater Canadian city with illusions of grandeur. Its inhabitants actually believe they live in a world class metropolis... so they dream big. London can toll the roads, so why not us? Because Toronto, you're a second class city with impoverished leadership that is incapable of driving infrastructure. You think another tax will solve your infrastructure problems? You will add to the cost of doing business while the public sector and cronyism construction companies will fritter away all the publicly available funds. 10 years from now you won't be any more ahead on infrastructure. Just look at your pathetic subway system. But I bet you will have higher road tolls. Your infrastructure development skills are only matched by the performance of your professional hockey team. Then again you are used to being suckers... paying big bucks for watching low performance hockey.",0.8,0.1,0.1,0.0,0.7,0.1,0.0
"Concepted?  Designed?  Developed?  Parts?  Sub-assemblies?  Who owns the company?

BTW...I'm no ""made in the USA"" guy, but I do own a Chevy Silverado.  :-)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Junk state. Our rugby is also now almost fully ""transformed"". Well done, just like Bafana number sliding to 80, at least the Boks dont fix their matches, yet.",0.4,0.0,0.1,0.0,0.3,0.0,0.0
"After 25 years a house will sell for at minimum 2.5 times the purchase price. Currently homes have been selling at 3 to 4 times the purchase price after 25 years. Excluding the past 5 years of inflated price gains, that $425,000 home will still sell for at minimum $1 million in 25 years time.

You can't base upkeep costs on a fictional percentage of the mortgage. Yes you will need to replace a roof and furnance during any 25 year period, that amounts to $15k in 25 years. You should replace your windows and outside doors once every 25 years, thats another $25k. Thats $40k, where is the other $66,250 in upkeep costs coming from? Even if you rent, the cost of property taxes are factored into your rent payments so you can't include that figure. Thats another $106,250 off the top.

Take that $797,122 and deduct $106,255 for property taxes, $66,250 of non-existant upkeep costs and you get $624,617 you can sell that home for $1 million leaving a profit of $375,383 after 25 years.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If you want to go back and snivel about what happened to your ancestor, TRUST me, we can ALL find an abused ancestor.  Let's get real, here and now and work on the present predicament we're in.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake have you decided on where to keep the unicorn Trump will send everyone? I plan to turn mine into a doormat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The bottom line is this: they are on private property and they have to be removed.  It's really that simple.  I can't just set up shop in your backyard and ""protest"" the shed that you want to build that you've already been permitted for.  I can't just stand in your backyard and physically block you from constructing the shed.  I can't wave signs in your face saying ""stop the shed building.""  You would be right to call the police, and if I refused to leave, they would be right to physically remove me, with force if necessary.  

That's not a ""right.""  There is no such thing as the ""right to protest"" on someone else's property.  Never has been and never will be.  You don't have that ""right.""  Nobody does.  You can protest all you want on your own property, or on public property, but not on someone else's property.  These protesters will be removed for the same reason I would be removed from your backyard if I were ""protesting"" there.  No different at all.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Michael, I hope people get the point you are making in this comment.  Most of these statues were dedicated under Jim Crow laws and were precisely 'a victory lap for the resubjegation of black citizens'. They were not immediate post Civil War statements of gratitude to the Southern leaders who lost the Civil War.",0.2,0.1,0.0,0.0,0.1,0.2,0.0
"If she has mental issues that serious, why was she out in the park at 9 pm alone?  That park is not known as a safe place to hang out at night.  I pray they find her safe and healthy.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's Sunday night...give it time.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Obama was the worst president in the history of the US, he even makes Jimmy Carter look good even though Carter was similar to a cartoon figure.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Consider... Nepal and the Bhutanese..."" The roots of the problem lie in the government's attempts to alter the kingdom's demography in favor of the ruling ethnic group. Too many Bhutanese v. Nepalese...
Since 1990, over 100,000 thousand southern Bhutanese of Nepalese ethnicity have been made refugees after being forcibly evicted, forced to flee persecution and repression, or expelled after being coerced into signing ""voluntary"" emigration forms. Ten years later, the refugees remain in camps in Nepal administered by the United Nations High Commissioner for Refugees (UNHCR). Ethnic Nepalese  are mainly Hindus, and comprise immigrants of more recent origin (late 19th century onwards) who were granted citizenship in 1958. They make up between 40 and 50% of the population. So there is both an ethnic element and a religious element.""

So how does the Commission on Religious Freedom separate the ethnic issues from the religious? How does the Commission define -- religious freedom? Anybody?",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Good grief, both sides are littered with professional politicians, none of whom seem to have ever had a real job in the real world.  The Clark government has sold out BC to the highest bidder where dirty money has turned the lower mainland and now the Island into a piggy bank (what is our actual GDP with the RE money removed?) and Horgan and the NDP are beholden to the interests of the big unions who keep ramping up the costs of health care and education.  Both sides are littered with people from the ""protected"" class--either lots of money or gold plated benefits and pension plans of the big unions.  The 50% of the ""unprotected"" populations doesn't believe either side gets it--and they don't.  We are creating a fertile field for a populist movement.  Hopefully the Greens get enough seats to keep both these parties feet to the fire.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"No one had ever heard of ""ex cathedra"" before 1870, yet you claim it existed in the 15th century. Interesting.

Jews and others are damned was the teaching. The teaching has changed. Accept it. While you are at it, accept that God is loving, merciful and just, and does not damn people just for the hell of it.",0.6,0.1,0.6,0.0,0.4,0.3,0.0
"No body wans to be homeless. Are you people out of your minds? How many of you are safe from being homeless in less than 1 month of lost income? Those are you neighbors, friends, coworkers and relatives. A disproportionate number are veterans. You are bothered to see them out there? How bothered do you think they are about living like that? Oh, I get the Trumpanzee mind set of 'me first'. But he is a disgrace to humanity that has never done a damned thing of value to help anyone that did not earn him something. Spend one week out there without having some kind of security to keep you from under the bridge. Then tell that homeless vet that shared his food with you that you want him to darken other doors. At that point you will become a gold card member of the GOPP Groupies Of Putin's Puppet. I'm ashamed, for the first time in my life, for being from the Pacific North West. Arresting poor people for being poor?",0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0
"Wrong, there were a lot of homeless camps during the Depression, called Hoovervills. Read some history. Or ""Grapes of Wrath"". Just making stuff up that sounds right to you is not intelligent.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I'll admit I'm not pleased. On the one hand. On the other, I've been around a long time and have observed that some people have to learn the hard way. These are generally people who are lazy, one way or the other, but most often intellectually and in terms of accepting personal responsibility.  There is also a distinct lack of maturation and insecurity that typically manifests itself as arrogance. That is the case here.  I used to rail against the fates, but seldom bother to now.  Time will do what the mere voice of reason cannot, and Trump supporters will learn the hard way. That the rest of us will suffer from the effects of the above is, like war, inevitable.",0.16666667,0.0,0.0,0.16666667,0.16666667,0.0,0.0
"Yeah because that's a totally unbiased website. There's nothing wrong with being on government assistance for a short time when you need a hand but when it's a lifestyle choice and a lifelong thing, there's a problem.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"It could be because Lynton Crosby had a reputation like Karl Rove.    i.e. win at any cost.    Crosby specialized in fear based ""dog whistle"" politics - usually targeting fears of immigrants, race baiting, etc.   London's current mayor was a target of one of Lynton Crosby's whisper campaigns attempting to link him to terrorism.   It backfired.    IF he gave the CPC advice (and he is denying it now that they've lost) he gave very poor advice.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mr Trudeau is the master of division - females vs males, middle class against (the other?) classes, accommodation for some groups but not others.  (And the cherry on top is Liberals and liberals accuse conservatives of that very thing, politics of division!)  And why wouldn't he?  He was elected with a comfortable majority, he remains bulletproof in the polls, so Canadians are onside with him in this.  In this case, he knows today's Canadians have been educated to be anti-corporation, anti-free market capitalism, so he's going with the socialist flow on this one too.  He can't lose because it's what most  Canadians want too.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nothing will save her now! Star counting the days.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It is painting two (2) people as seeing a chance to make some quick money by selling a specific woman to the people who stole her.,0.3,0.0,0.0,0.0,0.2,0.0,0.0
He didn't. He was only in the foyer.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"All the man was trying to say was that the title of the institute alone should lead someone to question whether or not bias exists. I mean 36 billion is quite a figure. I wonder if they are including lost future income of premature deaths in that ""cost"". It's a good question. There simply isn't enough information in this article to tell whether or not this figure is appropriate.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ego.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Again, I appreciate the willingness of the Record to engage about the story in the comments-- I won't continue to blow up the feed. :)
""...the core issue here is not balance...""
Ummm... That's the core issue with *my* response to the article. The article is incredibly one sided.
""Speaking with him wouldn't have changed the story...""
You're just wrong there. Speaking with Tim would have provided context to the story, which might well have changed perception. Heck, it might even have made *your* case stronger. 
"" again, everyone was explained the circumstances""
Frankly, based on the article, I don't trust that is the case. I think you were mad at the mayor and went after him for effect. Did you ask the lawyer for comment? 
It's evident that the Mayor and the Paper are in a snit with each other, and from my point of view, it looks like each is retaliating against the other. 

Neither is okay.

Thank you again for your time and responses.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Amazing show, I'd highly recommend going if there are tickets available. If you are a music fan of almost any genre these guys have you covered.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Where has Gregor been for the past ten years?  The deadline for posing as the peoples' housing champion in Vancouver passed many years ago, when proposals like this might have made at least a small difference. Guess another election is nigh!",0.0,0.0,0.0,0.0,0.0,0.0,0.0
I only watched part of the third. The Leafs are scary in their own zone. Not much confidence. Can't perform under pressure. They can't make the playoffs with this team as the stakes are increasing.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"My sincere condolences to the family and friends of Mr. Chan.

He as a good MP for those of us who live in Agincourt.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
So NDP is against all the new union jobs associated with this project. What does that party stand for again?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Killer?  The lady has far more empathy for abandoned and re-abandoned felines than all you selfish outdoor TNR cat-hoarders combined.  Sorry, all your 'no-kill' fallacies accomplish is to make you 'feel good' via the addictive delusion that you're 'saving cats', so you can pretend your pointless, pampered lives have meaning.  And you'll sacrifice your neighbor kid's eyesight, his mom's pregnancy, every endangered animal and bird on the islands and your precious 'furrr baybeez' themselves to service your selfish addiction.  Sending a cat to sleep with a painless sedative is HUMANE.  Allowing it to be crushed beneath the wheels of a car, shredded by a pit-bull or to die cast-off and alone from untreated disease, injury or starvation is NOT.

Ms. Mihoko has more moral, ethical and intellectual CREDIBILITY in her pinkie than you and every 'no-kill' fanatic on O'ahu could scrape together on your very best day.

Khalas (that's Arabic for StFU).",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yeah and two days later the mistake is still there, in the electronic edition.
Doesn't The Denver Post have any self respect.
Small wonder its readership dwindles.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Huh? Where are you getting ""trampling on the first amendment"" from? Sounds like maybe you're on the wrong thread or you just like to put forth straw-man arguments.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Any statement that begins with the words ""if everybody did (or didn't)..."" is guaranteed to be rooted in cloud cuckoo land.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cue the outrage of the scientifically clueless in three . . . two . . . one . . .,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Self regulation has always worked.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Considering how many prior arrests of Ryan Lee Thomas Bird are online, it might be time to give him a 'time out' at the State's expense. Although the auto thefts and DUIIs and Marijuana arrests are starting to stack up,  I'm more concerned about the two separate arrests for illegally having a concealed weapon.   If this continues without the courts doing anything, someone is likely to get shot.",0.4,0.0,0.0,0.3,0.0,0.0,0.0
You forgot bubba & your savior Omaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Funny. I thought Obama learned everything he knew from Alinsky. Did he and Trump go to the same school ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
And bikes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tiresome - the usual attempt to get in a jab; score points, etc.  Obviously, you need to re-read the opinion piece.  MSW spends a number of paragraphs on cradle Catholics and criticizing church/pope - did you just skip over that in your haste to post more negativity - negativity that has no content, suggested alternatives, criticism based upon objective facts, etc.

From the post quoting MSW:

""At no time have I suggested that hubris about the faith is limited to recent converts. Quite the contrary. George Weigel's famous ""red pen, gold pen"" hermeneutic regarding Pope Benedict XVI's encyclical Caritas in Veritate evidenced a ""more Catholic than the pope"" stance. My article at the time in America magazine was entitled ""New Heights of Hubris from George Weigel.""

Nor is hubris confined to the ecclesial right. The most recent issue of NCR contained an editorial that included these remarkable sentences.....""",0.2,0.0,0.0,0.0,0.0,0.2,0.0
"It would send a message. 

The problem is too many of the citizens don't comprehend just what a ""right"" honestly is. Until then the elite will reinterpret the right to mean that one must prove a ""need"" in order to exercise their ""right"".",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""He (Trump) has resisted a proposal from Italy for the G7 to help shoulder the burden of African refugees arriving on Sicily’s shores.""

I'm sure the G7 would love to share the burden of 12M illegals in the U.S.? Oh - I didn't think so.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
The real victory was the supreme court pick.  Solidifying a constitutional vote for the future.  Someone who can obstruct any future rogue liberal president. Checks and balances and the electoral college are wonderful things.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yet another Trudeau failure, thanks to incompetence, apathy and arrogance.  Voters who bought this bundle of lies and rallied behind him should be ashamed.",0.4,0.0,0.0,0.0,0.4,0.0,0.0
At least I am not in the running for the Hitlery prize!!! Socialism and dictatorship... denied!!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Do the executives of Black Lives Matter ever do anything besides laying down like bad-tempered children to mess up other peoples' parades, or besides getting reported in the context of alleged financial misconduct or alleged financial fraud or alleged racism against white people or whatever?

HEADLINES:

Black Lives Matter member sued for severance deal 

BLM Member Thinks She’s Gotten $275,000 From Taxpayers, Then Learns Brutal Lesson

A founding member of Black Lives Matter Toronto is facing conflict-of-interest allegations after the York Federation of Students donated thousands of dollars to the activist group

Toronto Black Lives Matter Refuses T-Shirt Sale To White Guy",0.0,0.0,0.0,0.0,0.0,0.0,0.0
The entire article was mean spirited and intolerant.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I have good coverage through work. Reasonable cost & covers a lot. Health coverage is not healthcare. Good luck getting anything other than a basic office visit with your so-called affordable coverage.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Through some fault of his own he will have to develop thick skin!  Had he held town meetings before sitting on his hands in DC he could have represented his constituency much more realistically and with confidence!  That is not to give the idiots who are yelling and interrupting at these meetings a free pass either.  The tone has been set by the twit in the White House and GOP representatives are going to have to deal with this loon throughout his tenure!,0.8,0.2,0.2,0.0,0.8,0.0,0.0
"Jesus was a Jew and was not a priest. He did not start a church. Women were disciples of Jesus. It would not be an about face. Women are faces of God.
Following Jesus provides real demands. My comment: ""more prayerful contemplation and a consciousness more attuned to the Gospel messages of compassion, love, social justice, Beatitudes, and forgiveness (instead of violence)"" is non denominational. It is what Jesus asks of all of us.
Why are you more interested in comparing Catholics over others? You should focus on loving  God and loving family and others as God loves us.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nor can you prove what you're saying. You're full of hot air and bullshit. We're just opening a window to get a little clean air in the comments section.,0.8153846,0.0,0.72307694,0.0,0.61538464,0.0,0.0
"Julibee, immigrants often come from family and ethnic backgrounds that are very pro-STEM. And who is it exactly who is actively discouraging women from interests in the sciences? In 2017? 
I think that most Canadians would assume that women have the same access to education as men do in this country, and they would be right.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Flynn was dangerous in many ways."" Not as dangerous as his former boss and the GOPs in Congress.",0.2,0.0,0.0,0.1,0.1,0.0,0.0
"I agree.  Also the author of this article seems to focus only on the fact that a major hurricane didn't hit the US in the last ten years. And since they don't hit the US that often who cares?   This shouldn't  be a left  or right issue or a United states issue.  This isnt even a human issue. This is a global issue that impacts  all living things. The burning of fossil fuels is a having an undeniable effect on our whole environment.  Regardless of if you believe it is the main factor in global warming it is still worsening the quality of the air we all breathe.  I find it hArd to believe that a little second hand smoke from a cigarette is more harmful to my health than all the black smoke being pumped into my town from the coal plant in my county. I look at it like this.  We can do nothing and yes there is a 50/50 chance we live. But we can act and live no matter what. It is sickening to know that oil and coal companies know what they are doing and have the ability, funds, and infrastru",0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0
So you didn't support the Normandy invasion in 1944?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I'm not a big enough fanboy to use the Nike+ app or to pay whatever ungodly price Nike will put on this initial release. Most of them will probably wind up in the hands of collectors. But, if they do it right and can price it reasonably, I think this idea has enormous potential.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yes Dear Leader Kim Jong Un is an idiot.,0.85714287,0.031746034,0.20634921,0.015873017,0.84126985,0.06349207,0.0
Another degenerate place for those with a drug dependency to congregate.,0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0
"It was not just the effects of a Jewish dominated liberal crusade and boycotts against apartheid which put South Africa six feet under: The African National Congress, whose political agitation, murder and brutality was a major problem for the white dominated South African government, was a communist terrorist organization, and the communist party in South Africa was headed by Joe Slovo, an immigrant Jew and intimate of communist terrorist Nelson Mandela.

Since the arrival of 'democracy', South Africa has virtually collapsed into a state of chaos: Corruption is rampant (overseen by a police force in which corruption is now the norm), utilities and other government services are virtually nonexistent.

But the Jewish role in the destabilization of white South Africa goes back at least to the Boer War, which was instigated over South African minerals, and which resulted in Jewish domination of South African mineral industries. Just saying...",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Apparently the Republicans are generally pleased with what they consider the progress President Trump is making.

A party's ability to create a separate reality is unbelievable!",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"More good suggestions.   We did get a cheap floor fan for this summer.     I only have one ceiling fan in the house, I'd like to add at least 2 more.    We have 3 nice bedrooms downstairs with a 'daylight'  basement (no walk out).   They stay amazingly cool.  Thanks for comment Steve, looking forward to more conversation.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The focus on the bottom line ensures businesses can continue to grow while adding valuable solutions and products to the market while gainfully employing people

Feel free to start a business, hire at high wages and sell st low margins with no focus on the bottom line.  That is a lot of effort and risk with little to no sustsinsble reward",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Your comical trump anger is rising.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"if comments on-line prod a reporter or editor or owner to up the quality of their ""product"" due to customer negative feedback  - smart business.   i  think it is wonderful when we do get an RG reporter responding in the comments section to clarify aspects of a story for whatever reason.  if on-line was meant to be or targeted to be ""interactive"" - here it is.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivanka's biggest struggle is trying to get her boss (father) to stop groping her ................. especially on TV,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Canadians are smug, we are sooo kind and polite, but at the drop of a hat in mixed company you will hear the American hatred aired in public ....while ignorant Canadians support Justin's efforts  to want to be best friends with China, (who by the way just supported the Syrian governments gassing of its own people). ...... Canada is a socialistic hole ready to cave in under the weight of its own debt..",0.4,0.1,0.0,0.1,0.5,0.4,0.0
"Traditional? HA!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
A nation within a nation!",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean Clark you retired from the gutter business to stay in the gutter business with your posts. Please Please try to write something positive or at least solution based. Just once PLEASE!,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"John, Comey said the FBI didn't wiretap Trump Tower. Trump did not say the FBI wiretapped Trump Tower.  So your comment is moot.  It was Obama's Homeland Security Department, not Trump's.  Comey also said the President could not order wiretaps, but when questioned about Watertgate stated there was Nixon ordered wiretapping. A little contradictory don't you think? Also he Trump never said it would be effective to keeping America safe.  It would help ion making america safe. No comment about your creation post?",0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0
"Please site your source, ""The US congress rejected the ratification of the Hawaii Annexation Treaty of 1897 based on two main factors.""
And, the ratification of the treaty was in 1898.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"It is possible that white Catholic men are not so much pro-Trump as anti-Clinton. Maybe if you have a religion that teaches that there is no God but Jesus and Jesus is male, and that Jesus selects only men to rule, sanctify and govern the faithful in His name, and that God just doesn't want to hear or see females in His Divine Liturgy and that the mere presence of a female defiles His holy sanctuary (except on weekdays when His holy sanctuary's floor needs to be mopped) and that female people should put dishrags or Kimwipes or at least Kleenex on their heads in His presence; then maybe men get the idea that women are too ontologically inferior to hold secular office too. Especially if the religion evinces a half-resentful attitude to democracy and teaches that God's plan for the governance of mankind was a King and a royal court full of thugs with battleaxes.

Lucky for the USA, even very devout Catholic women tend to think the Catechism contains a lot of b*l*s**t. Go Hillary!",0.4,0.0,0.2,0.0,0.3,0.2,0.0
"""Complainants expect nothing but a fair trial, and too often they do not get it."" and neither to the defendants.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
it is up on utube,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"By coming back he demonstrated his repentance, the father had no need to make him grovel.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I think the numbers are rather misleading.

 In Canada, I have no trouble seeing *a doctor* pretty much any day in the working hours (yes, after hour access is an issue); however, I have trouble seeing *my family doctor*, and the options that can be provided at a walk-in clinic are very limited - they won't even renew some of my prescriptions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"We've gone over-and-over the merits of using a pseudonym ID, and the only people who still seem to be bothered by it are you and Paul Scott.  Commenting unanimously does have its merits, otherwise the RG wouldn't offer it.  

It lets people express their candid opinion without being subjected to profession impacts, besides it's the content of the comment that matters, not who wrote it.  If the ""cheap shot"" comments really bother you, I would suggest that you either avoid reading them, avoid dwelling on them, and quite going back-and-forth with those people.  (Although, I think you somehow enjoy doing so, maybe for ego proposes.)

No, I'm not going to answer your silly question.",0.5,0.0,0.0,0.0,0.5,0.0,0.0
"My only concern is the ""apology"" must be fake.  The individual didn't seem too concerned with his childish behavior, regardless of whether journalist were killed, etc., as a result of his supposedly prank. It appears to me he would never have issued an apology had this issue not been investigated.  I am glad CNN did the homework.  The issue to me is why he felt compelled to make the video in the first place.  Usually, it helps to get into a person's mind to see why they do these things.  The apology must be fake, assuming he felt for his family.  I don't believe any of it.  The fact the White House chose to tweet it out is one thing, but for any serious news agency to even discuss it is the real issue.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
