text,source,original_id,toxicity,hate_speech,harassment,self_harm,violence,sexual,profanity,spam,label_vector
"According to a student that spoke under condition of anonymity, the furniture in Johnson Hall has been replaced by even shittier couches."""" #seuday""""",tweeteval_offensive,offensive_2087,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user you don't put this much thought into antifa goons ripping downtown seattle apart every holiday,tweeteval_offensive,offensive_2088,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user And what about @user s accuser? Or @user s accuserS? Or do you only believe those that accuse conservatives? Just another elitist Hollywood #hypocrite,tweeteval_offensive,offensive_2089,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user Love this.,tweeteval_offensive,offensive_2090,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Diversity = Success?  LMAO,tweeteval_offensive,offensive_2091,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
54 concert goers massacred in Fort Worth with 9mm Ruger P89. The NRA calls gun control research 'unethical'.,tweeteval_offensive,offensive_2092,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user Can you show me gun control organisations that are exclusively trying to take away guns from black people??,tweeteval_offensive,offensive_2093,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Super,tweeteval_offensive,offensive_2094,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Hollywood’s finest.,tweeteval_offensive,offensive_2095,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user They gone eat his high yellow ass 🤣,tweeteval_offensive,offensive_2096,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user President Trump will post a message 9-20 to our cell phones. Prepping for internet social media block out.,tweeteval_offensive,offensive_2097,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user You are in your Fabulous 40’s I’d say💝,tweeteval_offensive,offensive_2098,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user Except for the little attempted rape thing he is just a wonderful guy,tweeteval_offensive,offensive_2099,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user quit being a fig and stop allowing violence against conservatives on your platform,tweeteval_offensive,offensive_2100,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Once again it's been proven that all gun control laws are intended to disarm the law abiding citizens and subvert the #2A. Criminal *don't* care about gun laws.,tweeteval_offensive,offensive_2101,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user Beto-male,tweeteval_offensive,offensive_2102,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user She is unhinged and not to be taken seriously by anybody.,tweeteval_offensive,offensive_2103,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user He is cute.,tweeteval_offensive,offensive_2104,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user He is! 💥,tweeteval_offensive,offensive_2105,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user was supposed to be Monday,tweeteval_offensive,offensive_2106,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user Correction: Liberals deliberately distorting.,tweeteval_offensive,offensive_2107,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user Doesnt bother me.  I will always believe there was more to that story and the father had a part in it some how.,tweeteval_offensive,offensive_2108,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user President Donald J Trump brings good will to all! MAGA! SPYGATE! NOBEL!,tweeteval_offensive,offensive_2109,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user He is one who should Not own a gun-Such a lost soul—All he Needs is  Jesus Christ ✝️,tweeteval_offensive,offensive_2110,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user she is a cracchead lol just waiting for her to leak it herself,tweeteval_offensive,offensive_2111,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Does he know who you are? Lol,tweeteval_offensive,offensive_2112,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Abortion on demand - that’s what she wants!,tweeteval_offensive,offensive_2113,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
.@USER will serve the interests of Washington Liberals like @user and @user @user will represent conservative Kentucky values. #TooLiberalForNKY,tweeteval_offensive,offensive_2114,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user Only Liberals sexuality children’s puppets.  #TuesdayThoughts,tweeteval_offensive,offensive_2115,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user That they're liberals,tweeteval_offensive,offensive_2116,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Grandmom Anon here...😂😂,tweeteval_offensive,offensive_2117,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
--call the gun control in Oregon is prohibited on the state and federal level.,tweeteval_offensive,offensive_2118,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user @user @user Keep lying bud no one is listening,tweeteval_offensive,offensive_2119,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user If the LEFT  would just stop the politics of distraction he will keep more promises #MAGA,tweeteval_offensive,offensive_2120,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Degenerative behavior creeps onto our sovereignty and justice system,tweeteval_offensive,offensive_2121,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user Apparently, you don't. Stare Decisis"""" (and case law) play a significant role in court rulings &amp; decisions. This is the reason staunch 'conservatives' got upset about his stance - and were hoping for an Amy Barret nomination.""""",tweeteval_offensive,offensive_2122,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user You ARE the most attractive ever!! Seriously MAGA ets have creepy taste.  The rest of us know attractive when we see it!!  Plus we have great hair on this side of the isle!!  \o/,tweeteval_offensive,offensive_2123,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user in the fake national emergency that was created by conservatives for their nwo bullshit,tweeteval_offensive,offensive_2124,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user he is rushing to catch up to drumpf,tweeteval_offensive,offensive_2125,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user All the news outlets can continue to write stories about Michael Moore and what he says but I’m one of the millions that don’t really give a hoot about Michael Moore and what he says,tweeteval_offensive,offensive_2126,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user What do you expect? #Hollyweeders aka Hollywood liberals,tweeteval_offensive,offensive_2127,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Hmmmmm 🧐🧐 No one is doing anything so maybe don’t change pitchers every batter.  Also if he is this genius maybe he should realize this team peaked a month ago.,tweeteval_offensive,offensive_2128,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user that’s exactly what you evil liberals do. You try to intimidate people so they can step down. I guess bullying is OK when it’s done by liberals,tweeteval_offensive,offensive_2129,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user @user @user @user @user So the first thing you do is put the black guy up and call out that we are using the race card. Shows how racist you are. Maybe put a Latino or woman up next.,tweeteval_offensive,offensive_2130,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user That's ok antifa terrorists don't have intelligent conversations any way. Keep your head in that safe space.,tweeteval_offensive,offensive_2131,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user fox could have sash DI'd tho,tweeteval_offensive,offensive_2132,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user A better decision by the students would be to go to a community college at a fraction of the cost and actually learn something worthwhile.... over priced courses like this are an absolute waste of money...how many articles have been written lately on amount of student debt?,tweeteval_offensive,offensive_2133,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
That puts everything into perspective.   #MAGA on!,tweeteval_offensive,offensive_2134,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user @user @user Liberals today R VERY different from Classical Liberals. Liberals today have gone so far left they R Marxists. You're burying your head in the sand if you think neo &amp; classical Libs are the same. Trump is so authoritarian"""" people can say what they want about him &amp; not be killed.""""",tweeteval_offensive,offensive_2135,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user Mob mentality...,tweeteval_offensive,offensive_2136,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user @user This hand signal is used by ignorant people as a signal of white supremacy and by evil people who get a lot of satisfaction in the idea of pissing off liberals.  We should ignore both because displays of ignorance and hatefulness don’t deserve our time and attention.,tweeteval_offensive,offensive_2137,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user Beautiful booty!!!,tweeteval_offensive,offensive_2138,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user A nothing burger..,tweeteval_offensive,offensive_2139,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
AAA DIBALES DONG😘😘😘,tweeteval_offensive,offensive_2140,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Elizabeth Warren Fundraises off Sexual Misconduct Allegation Against Kavanaugh via @user,tweeteval_offensive,offensive_2141,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user I’m sorry that’s how the rap game goes. If I’m working with a producer that’s working with my enemy why wouldn’t I be like either them or me. Find your own ppl. This is rap and she is well within her right to.,tweeteval_offensive,offensive_2142,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
".@USER spoke about a migrant found to be a member of #Islamic State, telling @user viewers We don't want her here"""" as he makes his case for swift deportation of convicted terrorists #auspol #saparli #adelaide #abetterway",tweeteval_offensive,offensive_2143,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user best way to convince ppl the a moment isn’t unforgiving is to savage any person who dares question your forgivingness.,tweeteval_offensive,offensive_2144,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user That's right he is well said.,tweeteval_offensive,offensive_2145,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Both sides have promised wall SINCE ever y should ANYONE BELIEVE ANYTHING THEY SAY????? ?promised since 1986,tweeteval_offensive,offensive_2146,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user He is CRAZY!!,tweeteval_offensive,offensive_2147,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Canadian who came to and made good in US now disrespects those who serve and have served our country.  Appreciation?,tweeteval_offensive,offensive_2148,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Happy Birthday(s)!,tweeteval_offensive,offensive_2149,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user He doesn't care who he hurts as long as he is happy. How could anyone attend that sham of a church?,tweeteval_offensive,offensive_2150,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user don’t like anything u r saying RE @user #MAGA U r part of the problem &amp; not part of the solution!!!!!,tweeteval_offensive,offensive_2151,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Ryan's wife was from a famously conservative Blue Dog Democrat family in Oklahoma. The conservatives that have left the Dems. She herself has always known to be conservative. She campaigned against Obama nationally in '08 and '12.,tweeteval_offensive,offensive_2152,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user I completely agree!  We can uphold the second amendment AND have common sense gun control.  I’m a responsible gun owner.  But no citizen needs military grade weapons or high capacity magazines.  To find the problem:  follow the $!,tweeteval_offensive,offensive_2153,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user Im going to tell you one more time to fuck off before I block and report your ass. Whos your current president?,tweeteval_offensive,offensive_2154,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user Cat fight,tweeteval_offensive,offensive_2155,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user CNN is doing fine. It's just that MSNBC is doing great. Fox hasn't grown one iddy biddy tiny bit. Same crowd of Conservatives (about 3out of 10 people)...so sane people still are a majority,tweeteval_offensive,offensive_2156,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user “Yeah we got everything sorted that needed to be sorted” she is still only taking small sips of her wine unusual for Emily but she guessed JJ wouldn’t profile her,tweeteval_offensive,offensive_2157,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user Yep..says the same thing about everyone she hates &amp; warned the Antifa twins not to do that..,tweeteval_offensive,offensive_2158,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Containers of Hurricane Donations Found Rotting in Puerto Rico Parking Lot,tweeteval_offensive,offensive_2159,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user 😂 😂 😂 You are delusional,tweeteval_offensive,offensive_2160,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user thats really hard hitting stuff! why not grill him on how his party along with the @user  bought AUSTERITY not for the rich but for the poor the sick and disabled and ask if they are STILL feeling the efects? oh no you wont @user TORY RUN media!,tweeteval_offensive,offensive_2161,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user The FASCISTS are Anti-American Communist Scum like yourself!! Now go Fuck Yourself you piece of human garbage!! USA #MAGA  ANTIFA are Terrorists,tweeteval_offensive,offensive_2162,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user @user @user @user @user @user Maybe stop attacking Conservatives and you might find they don’t retaliate.,tweeteval_offensive,offensive_2163,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user It’s a disgrace and @user are in danger of imploding if they don’t remove @user,tweeteval_offensive,offensive_2164,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user I head a little boy?,tweeteval_offensive,offensive_2165,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user Antifa is much much smaller than white supremacists in America and responsible for a fraction of the violence. Also NAZI'S ARE BAD!!!,tweeteval_offensive,offensive_2166,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user He's beyond moron.,tweeteval_offensive,offensive_2167,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
"@user Suddenly BozoObama is NOT politician""""...&amp; certainly NOT that HE &amp; BillAyers &amp;DISGRACED ErikHolder started Police brutality Antifa,BLM,OWS """"movements"""" &amp; didn't fund our US military as B4 for 8 yrs,but GAVE WORLD SPONSER OF TERROR IRAN $170. bil... NOOO!; not ol' ISIS-LOVER 'Bama.""""",tweeteval_offensive,offensive_2168,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user You wanna smoke weed I dont  @user   Unlike you  I have confidence in myself  I don't need a larger government to tell me what tooth paste to use lol  But you can always volunteer to pay more taxes? Oddly Liberals are the first one to complain about others not following them,tweeteval_offensive,offensive_2169,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user The Institution only let her tweet when she behaves. She is a Window Licker!!!!,tweeteval_offensive,offensive_2170,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user Everything is more intense when grieving. Grief started for me as a child. So I totally get it. Many of your cyber friends got your back. Again every thing will@USER more intense. She is beautiful.,tweeteval_offensive,offensive_2171,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Strange the far left antifa always quiet when mooslims attack white people and when there terrorists attacks done by the mooslims and lets not forget the mooslim groomng gangs,tweeteval_offensive,offensive_2172,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user The Liberals backed by the NDP corrupted Ontario's taxpayers with hedgefunders in Ontario and the USA. This is just the beginning of a process to expose these crimes and more is on the way.,tweeteval_offensive,offensive_2173,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user But they’re still the number one Fake News Network.,tweeteval_offensive,offensive_2174,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user The Dems are campaigning on medicare-for-all and gun control. How are those falsehoods?,tweeteval_offensive,offensive_2175,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
🛑 Ntknetwork News 🛑 👉 'RNC Has Raised Over $250 Million for the 2018 Midterms' #MAGA￼🇺🇸#2A #Prolife,tweeteval_offensive,offensive_2176,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
#pnpcbc #cdnpoli #bcpoli #ontpoli #alpoli More to Join #Conservatives,tweeteval_offensive,offensive_2177,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user LOL!!!  I hadn't heard that!  I saw the guy who set fire to them BEFORE taking them off though.  Now Levis will be for gun control.  Will people set fire to their jeans?  Will they remember to take them OFF first?,tweeteval_offensive,offensive_2178,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
#Funny and #Hilarious #Meme for #Brexit people to deal with #Remainers .. as they simply have failed to put up a single argument and I am sure they are all #Leftists  #HardBrexit #MBGA #MAGA #MCGA #MEGA #Conservatives #Patriots,tweeteval_offensive,offensive_2179,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user Pushed to my limits.,tweeteval_offensive,offensive_2180,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
* Christian Kabasele reveals the secrets behind Watford's perfect start to the Premier League season : Beans are banned at Watford's training ground so Christian Kabasele spills the avocado and quinoa. He is is intelligent.. .,tweeteval_offensive,offensive_2181,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
.@USER @user says the UK doesn't diagnose cancer early enough. He hopes trials of special diagnostic centres will help in the future: #NHS70,tweeteval_offensive,offensive_2182,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Acting like an ass is not a good view.,tweeteval_offensive,offensive_2183,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user @user You are not helping people your case lol,tweeteval_offensive,offensive_2184,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Because liberals hate America and cant stand the thought of a successful country,tweeteval_offensive,offensive_2185,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user @user  Aaron finding the sending if a locomotive funny. He is aware it symbolises the trains jews were sent to their deaths on.,tweeteval_offensive,offensive_2186,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user And then wana talk shit when you play something they don’t know but the song be fire and end up blowing up then later becomes they song 🤦🏾‍♂️,tweeteval_offensive,offensive_2187,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
Adam Schiff saying he is FOR releasing FISA info Just another in a long list of bureaucratic hacks that need to be purged from DC! @user please keep doing what your doing to expose these frauds and hypocrites!! #MAGA #KAG2020  #QAnon  #WINNING #WWG1WGA,tweeteval_offensive,offensive_2188,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user AND SHE (LUCY HALE) CANNOT DO IT BECAUSE SHE IS TRAVELING IM JUST POITING THAT OUT.,tweeteval_offensive,offensive_2189,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user I hope you would give your expert advice on the economic matters to the Govt. of Pakistan even if you are not a member of the economic council. Position/posts don't matter. One can serve the country without any position or post if one really wishes to do something for the country,tweeteval_offensive,offensive_2190,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user She is not decent anywhere and most people who respect"""" her have no idea what she stands for.""""",tweeteval_offensive,offensive_2191,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user Awesome tweet. You bring out the best in people and you are appreciated. Thanks for yesterday's many live updates  and live coverage and that was just one news story!,tweeteval_offensive,offensive_2192,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Yes she is...,tweeteval_offensive,offensive_2193,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Ohhhhhh I cried BIG crocodile tears the first time my daddy called me a bitch😂 took it on the chin like a champ but ran to my room to cry just like a bitch💀,tweeteval_offensive,offensive_2194,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user she is a democrat,tweeteval_offensive,offensive_2195,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user can you tell Cal I said how are you? I just wanna know how he is doing. 😊💜,tweeteval_offensive,offensive_2196,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user 😭😭😭😭😭😭 I want him 😭😭😭😭😭😭 thank god I am in the hospital to get revived.,tweeteval_offensive,offensive_2197,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user please get OFF first take! You yell wayy too much and you seem like you are being a asshole. When you are on set I litterly can't hear anything but screaming. Its obvious @user dont like you and @user and @user was like dude stfu!!,tweeteval_offensive,offensive_2198,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user You’re not a proper country girl if a bit of mud puts you off!,tweeteval_offensive,offensive_2199,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user There is a worse gang then MS 13 and thier based out of DC... what has he done about people assulting Trump supporters? Antifa surley has broken people civil rights...he gone Trump can and will fire him ..mater if time.,tweeteval_offensive,offensive_2200,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user He is so wonderful! I love my grandkids!,tweeteval_offensive,offensive_2201,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user still thinks she matters.🙄😆😂,tweeteval_offensive,offensive_2202,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user the double life of veronique,tweeteval_offensive,offensive_2203,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
3) This is why our politicians must act on strict gun control and robust support for mental health care. Any solution based on fear or greed is simply a fallacy.  Thanks @user @user @user for taking these matters seriously.,tweeteval_offensive,offensive_2204,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user Ooh very handsome Archie that looks beautiful were you are at is it your new gaff behind you 😘😘😘,tweeteval_offensive,offensive_2205,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"&gt;500 comments, and all negative, slamming Chris Hayes for promoting vote suppression via Michael I love rapist &amp; Putin-puppet Assange"""" Moore &amp; his latest """"kill the Dems"""" movie. How about a town hall on women's repro rights &amp; gun control on eve of Kavanaugh vote instead?",tweeteval_offensive,offensive_2206,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user a huge fuck up on my part.,tweeteval_offensive,offensive_2207,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
#Liberals + #Conservatives= #neoliberalism &amp; #Globalization &amp; all of its Discontents: #PPP-#CorporateWelfare-Dilution of #Constitutional Rights/Freedoms &amp; #Justice-#SocioPoliEconFinancial #Corruption &amp; PARTICRATIC #Collusion of #cdnpoli/ticians for 1%ers!,tweeteval_offensive,offensive_2208,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user BS still boycotting NFL.,tweeteval_offensive,offensive_2209,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Hahaha... lunatic liberals are just too busy virtue signaling that they still don't get it.,tweeteval_offensive,offensive_2210,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user She is probs busy over school or something,tweeteval_offensive,offensive_2211,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user Her word against his &amp; one more! She is a left wing nut nobody would touch &amp; is mad cause #Kavenaughs Mom had to evict her parents!,tweeteval_offensive,offensive_2212,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
"@user @user @user @user @user @user @user @user @user Their old slogan was Make a Run For the Border"""". Doesn't get more #antifa than that, comrade.""""",tweeteval_offensive,offensive_2213,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user I think we should be going after Sen Feinstein if she really cared she would not have sat on this issue and made it political.  She is using you like all democratic power seekers be careful who you sell your soul too,tweeteval_offensive,offensive_2214,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
"@user And that's when you say:  Well I wanted to take care of you, but if you're going to make that impossible, I guess you are on your own.  I think I'll have a steak.""""""""",tweeteval_offensive,offensive_2215,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"..understand that black lives matter, fight global warming, demand gun control, safeguard Roe v. Wade, and, of course, marshal their forces to throw the bum out."""" Save our SS from being used as welfare for billionaires. Have medicare that covers everything. No worries or fears.""""",tweeteval_offensive,offensive_2216,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user Fk that,tweeteval_offensive,offensive_2217,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user He is building it.,tweeteval_offensive,offensive_2218,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user —Faints—.,tweeteval_offensive,offensive_2219,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user pathetic,tweeteval_offensive,offensive_2220,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user See...it's not gun control we need. It's Leftist Liberal Control. Guns don't kill people. Idiotic Immoral Leftists do. #LiberalismIsaMentalDisorder #DemsAreDangerous #WalkAway,tweeteval_offensive,offensive_2221,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user This is why I am voting for Senator Bill Nelson and all other Democrats in Florida to make our State healthy and clean. Gun control laws changed. Climate change under control for Florida. Please Vote!,tweeteval_offensive,offensive_2222,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Absolutely and nothing ever came of it.,tweeteval_offensive,offensive_2223,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Fixing that headline for you.  “Antifa Protestors Chant We Believe Christine Ford”,tweeteval_offensive,offensive_2224,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Like ANTIFA.,tweeteval_offensive,offensive_2225,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Isn't express entry a taxi cab to #RoxhamRoad ?? No paperwork. No line ups. Police carry your bags. You're put up in a hotel. You're given $50K by the Liberals.,tweeteval_offensive,offensive_2226,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user So Kerry thinx bcuz an anti @user leftist narrative has bin spread+ 'heard' by everyone in Washington that it qualifies it as.......Fact?Thats not how facts work u dumb leftist!Thats called an intentional smear spread to create a lie to use as a talking point for desperate Dems,tweeteval_offensive,offensive_2227,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user A lot of people in America have serious concerns about the amount of lying you and your ilk are doing,tweeteval_offensive,offensive_2228,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
#GunControl #BulletControl.  California Tries New Tack on Gun Violence: Bullet Control   via @user,tweeteval_offensive,offensive_2229,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user You're full of s***. It's the Liberals paid by Soros who are doing those things,tweeteval_offensive,offensive_2230,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
