text,source,original_id,toxicity,hate_speech,harassment,self_harm,violence,sexual,profanity,spam,label_vector
People are such bitches!!! Complaining over stupid things!,davidson,davidson_8400,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
If the servers for black ops 2 acts gay today this is my bitch fo the nite http://t.co/8rbDhEIa,davidson,davidson_8401,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
When a hoe tryna get at you while ya girl is looking http://t.co/Ihlzw7njke,davidson,davidson_8402,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@Harbison92 you knw where i am pussy i hate when u ask me tht,davidson,davidson_8403,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
If you dont know uncle JJ your a bitch,davidson,davidson_8404,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"""@M_Rad: &#8220;@DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhD6PkW&#8221; yes lmfao""@soccerboy_04",davidson,davidson_8405,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
RT @cocoQTe: &#128514;&#128514;RT @supbishes: Lol RT @Joanna52011: &#128514;&#128557; RT @lettuceprey8: Just so u faggots know! http://t.co/bGhTSjipNe,davidson,davidson_8406,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @TheOnlyReed: Lmaooooooo ain't fuckin no bitch with doo Doo in her butt while I'm foreplaying, THE FUCK",davidson,davidson_8407,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
They say I wouldn't make it now them same bitches is calling my cellular,davidson,davidson_8408,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
&#8220;@medaOriginBitch: That one friend who you greet with an insult.&#8221; @MorbidMermaid @EvanBecker513 niggers,davidson,davidson_8409,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Saya Natsukawa gets her pussy fucked and licked by two horny&#160;Japaneses. http://t.co/e1va9eIIz3,davidson,davidson_8410,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
http://t.co/74uLxaf &lt;--this bitch @vewxyz,davidson,davidson_8411,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @davidcomanhidy: It is well known that @centerplate supports cruelty to birds. #saveanimals-sign this petition: http://t.co/t07KZ5myEv h&#8230;,davidson,davidson_8412,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Omfg. The crazy bitch is here&#128557;&#128584;,davidson,davidson_8413,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Happy 18th to these main bitches!!! Take it easy on the cigs! @aqfleck @rmusshy http://t.co/aa7z9X1KUw,davidson,davidson_8414,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@LuckyL3FT @najmaaa_ali yellow bone be oh so easy wit da name callin b,davidson,davidson_8415,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Never again will I put so much into a relationship unless the bitch ACTUALLY puts more effort into it than me.,davidson,davidson_8416,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @Marlin_FishyAss: If I did smoke I would not be smokin hoes out... Less they gettin fucked on,davidson,davidson_8417,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@tess_stepakoff @jetsnation6297 bitch please I'm a stud,davidson,davidson_8418,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"@The_Red_Sea @shetheTRUTHtho say that shit to my face ""Bruh"" you a bitch for gettin in a man u dont know business. Handle yo own shit",davidson,davidson_8419,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
RT @leek_porter21: &#8220;@_1MDot: I hate a always wanna smoke but aint got no money as nigga/bitch like bye falisha&#8221;&#128514;&#128514;&#128514;,davidson,davidson_8420,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Bitches corny with that not saving numbers shit I hate them hoes,davidson,davidson_8421,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Real bitches who really hungry won't be out here arguing with bitches on twitter straight flexin,davidson,davidson_8422,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
What a bitch.. #pshh,davidson,davidson_8423,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @Landontours: Nice baby bump bitch.,davidson,davidson_8424,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@Jessycaa_Rubi @O_ShitItsLaura Bitch you just an inch taller than me &#128079;&#128079; &amp; we normal height Jessyca and Daysi are just some short bitches &#128514;,davidson,davidson_8425,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
I wonder if twitter didnt allow pictures and avi's how many followers yall would really have ... Cus yall bitches dont be talkin bout shit &#128514;,davidson,davidson_8426,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
I eats the pussy.,davidson,davidson_8427,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @LHT_519: when ya side hoe playing too much &amp; all you want is head /// https://t.co/7eALhuTA02,davidson,davidson_8428,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
#BlessJesus Amos 5:10 There are those who hate the one who upholds justice in court and detest the one who tells the truth.,davidson,davidson_8429,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@ViVaLa_Ari smh what's wrong wit u ho,davidson,davidson_8430,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@kincade00 @PacTha_Mac lmaooooo we can't wash that baby ass honda you got cause that hoe don't cost more than 1200,davidson,davidson_8431,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @robdelaney: I put my pants on one leg at a time, just like you guys. But then I eat a plus-size model&#8217;s pussy in my helicopter.",davidson,davidson_8432,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"omg this movie #schooldance is str8 up retarded, lil duval actually taller den kevin hart, n mikepps is a dayum principal",davidson,davidson_8433,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@sguzinski well I don't use it anymore and I'd like a dslr I'm just a broke bitch so yeah,davidson,davidson_8434,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"@TheKushZombie Aww y u so mad tho, a successful man LMFAO, hut hugging as faggot.",davidson,davidson_8435,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Chris a faggot,davidson,davidson_8436,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @djvlad: ""if your sis is a bitch, brother is a jerk,
leave 'em both alone and continue with your work"" - Q-Tip",davidson,davidson_8437,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
It's a recession on everything RT @cindielu Chasing pussy is never attractive!,davidson,davidson_8438,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"It's funny how females don't want to be called a ""bitch"" but if you put the word bad in front of it then they're happy af",davidson,davidson_8439,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;",davidson,davidson_8440,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
She a bird for that ... Shit was disrespectful! Then ran outside n left her man to get bossed on!,davidson,davidson_8441,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"Thinking you're the godfather of maddiston lol, you're the fucking wee bitch man. If you've got a problem come to mine, al snap ur spine.",davidson,davidson_8442,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
pimps up hoes down!!! http://t.co/NuI9uJvfA2,davidson,davidson_8443,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@M_A_Larson @SteveStreza You're saying zebras are goth?,davidson,davidson_8444,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
RT @netflix: Here's your first look at Charlie Cox as Matt Murdock in #Marvel's @Daredevil on #Netflix #NYCC http://t.co/SIYuCgok8J,davidson,davidson_8445,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"RT @LuvPug: If you don't RT cat tweets, you're just a big pussy",davidson,davidson_8446,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
What a trash franchise. RT @ArashMarkazi: Fergie will sing the National Anthem at the Clippers season opener tomorrow.,davidson,davidson_8447,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@The_GreyFoxxx @TielerMLG @HalfAssed_ and you're a vegetarian pussy,davidson,davidson_8448,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
I'm back bitch,davidson,davidson_8449,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @WorldStarFunny: we don't love these hoes http://t.co/3waEZGCOVI,davidson,davidson_8450,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
270 on flappy bird suck my dick and lick my balls #swag,davidson,davidson_8451,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Never trust a bitch you took from a nigga &#128175;,davidson,davidson_8452,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@BigD757 too bad hes a faggot,davidson,davidson_8453,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
ain't the bitch Mimi still wit Gay ass Nikko????,davidson,davidson_8454,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
So am I the only cracker up playing his guitar (thank you @Tampa_Rick ) on this Saturday night?,davidson,davidson_8455,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@Willbur64 @WolzgotBolz fight me bitch.,davidson,davidson_8456,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
My nigga Bolin does NOTHING but win with the bitches breh,davidson,davidson_8457,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@jstewcoolcat fag lol,davidson,davidson_8458,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Rap bitches prolly scared of Remy ma lol,davidson,davidson_8459,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"Listening to the Latina women talk about their baby daddy's and""beating bitches asses"" makes being in the sub at 9am worth it...a little bit",davidson,davidson_8460,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @xDSmooth: @IzThat_xp @1BookieG lmao niggah this is twitter my Kenosha bitches can't be trained like my Florida bitches,davidson,davidson_8461,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Where are all those whiny bitches when Kris left? How come Lulu ain't gettin shit?,davidson,davidson_8462,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
You a basic ass bitch #realtalk,davidson,davidson_8463,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Why do yall bitches act so childish,davidson,davidson_8464,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
I slept good thenna bitch tho,davidson,davidson_8465,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Stupid bitches&#9995;&#128529; &lt;&lt;&lt; FUCK . &#128530;,davidson,davidson_8466,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"This girl legit looks like a pig, Kiss imik you bitch",davidson,davidson_8467,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
one man's trash is another man's wife.,davidson,davidson_8468,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
I ain't really trippin about the money yo that shit constantly comes like a bitch pussy,davidson,davidson_8469,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@b_scheich &#128072;&#128166; salute a bad bitch,davidson,davidson_8470,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
For such bold people confrontation seems to make bitches out of alot of you,davidson,davidson_8471,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"neither have i :-/ RT @DerekIsNormal: I just...why...ok. RT @pieceofshittbh: ""I've never had a nigger cock"" https://t.co/JF9o9vjcBL",davidson,davidson_8472,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @SVL305: @VJtechsupport @YoungMcFly the real reason y she gave up rapping was because of ME.. i called her trash to her face n asked for&#8230;,davidson,davidson_8473,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
RT @CreepGawddess: Wait what?? RT @SoulfulBrotha: $65 a random number for some pussy.,davidson,davidson_8474,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"This fat bitch got all huffy cause she took too long to make her turn, so I took it, so she mouthed off to me&#128514;&#128075;&#128075; #girlbye&#128129;",davidson,davidson_8475,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@KtKasey nooo I am....lmfao and don't bitch me ya bitch,davidson,davidson_8476,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"Laughing at my deck that they gave me, yellow and jesus stencils all over it",davidson,davidson_8477,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@Iemonaids Id break that little bitches finger,davidson,davidson_8478,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
&#128514;&#128557;&#128128; RT @iDO_me2: Hood hoes love Harrell football team&#128528;,davidson,davidson_8479,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@_VIVMMXII yuhh I'm finna hit that hoe! &#128513;&#128077;,davidson,davidson_8480,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @annamarixae: @WhereYoHussleAt YESSSS bitch&#128166;&#128525;&#128147;,davidson,davidson_8481,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@justezzzee and your an annoying ass fuck boy he could of still meet up and fight somwhere else u can shut that bitch shit up fuck boy,davidson,davidson_8482,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
These celebrity niggas be passing these Kardashian hoes around monthly,davidson,davidson_8483,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
What a fag,davidson,davidson_8484,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
RT @_laddieD: These hoes sad man,davidson,davidson_8485,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @DragonBallDeez: *Atlanta RT @PacDaGoat: Houston has so many trash drivers,davidson,davidson_8486,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
&#127829;&#128049; RT @TAN1AAA: RT @PeachDulce: A piece of pussy http://t.co/BcWiT2nuz5,davidson,davidson_8487,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"I think dat @Miss_Facetious called me a nigger!
What do move away from da dark side mean?",davidson,davidson_8488,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"RT @fvtboy: Half the bitches that say tfti , wouldn't even go I bet.",davidson,davidson_8489,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Yeah bitch,davidson,davidson_8490,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@trestiffer lil b already to puff for the hoes,davidson,davidson_8491,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @TheVoiceOfMiami: Miami* RT @PacDaGoat: Houston has so many trash drivers,davidson,davidson_8492,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
&#8220;@JohnelHadleyJr: Uncle Charlie just got thru lip singing?!&#8221;haha,davidson,davidson_8493,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
I called at least 20 times to make my hair appointment and these bitches don't pick -.- guess I have to stop in to make an appointment #Grrr,davidson,davidson_8494,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"How I'm supposed to know you not just a butch dyke if yeen got a beard, my man?",davidson,davidson_8495,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
When your nigga passes you a hoe http://t.co/ItusP1WVoI,davidson,davidson_8496,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
fags god damn,davidson,davidson_8497,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
&#8220;@BobbyBudnic Oxtails and yellow rice is blasphemy&#8221; boneless,davidson,davidson_8498,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@DamoneTheDon bitch I got some bloods dat hang in la,davidson,davidson_8499,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @Mobute: Rick Scott vs. Charlie Crist is the worst gubernatorial election in America, and it's the face of our ugly future. http://t.co/&#8230;",davidson,davidson_8500,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"""I don't love these hoes, baby It's me and you forever""",davidson,davidson_8501,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"Got my own place , pay my own bills &amp; rent &amp; 2 jobs. Tf am I worried about a next bitch for?",davidson,davidson_8502,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"The pilgrims was high as fuck, like ""Lets kill a big ass bird and eat it with a billion other things",davidson,davidson_8503,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @_SiNCERE18: - when ya friends nag you like they yo bitch &#128064; mayne chill tf,davidson,davidson_8504,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @Yankees: Show your support during #FleetWeekNYC with #troopthanks. You could be on the @BofA_Community billboard in Times Sq! http://t.&#8230;,davidson,davidson_8505,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
eli manning looks like a idiot when he's talking to the guys on the sideline with his hands up . like retarded af,davidson,davidson_8506,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @ticiaverveer: Royal city of the Kushite kings at Meroe (Sudan),near River Nile.It was the seat of the rulers who occupied Egypt http://&#8230;",davidson,davidson_8507,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@gayle_ryan I don't hate the Japs. But, I AINT FORGETTING GETTIN JAPPED EITHER.",davidson,davidson_8508,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
You're just another nigguh.,davidson,davidson_8509,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
My Fantasy reign starts today! Got pussy nigga Los up first lmao...cmon Seattle D cut upppppp!!!,davidson,davidson_8510,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
If you act like a fucking retard when your high it's over mane stay away from me.,davidson,davidson_8511,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Where the hoes at...,davidson,davidson_8512,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Tattoos are about expression not meaning. One mans trash is another mans treasure &#128161;&#128176;,davidson,davidson_8513,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Spittin Crystal in a bitch face was Larry Johnson's funniest moment in my book. Sue me for having a sense of humor.,davidson,davidson_8514,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
U think them nigs u with is with u?,davidson,davidson_8515,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Niggas trash AF,davidson,davidson_8516,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @gotmollylove: girls really be comfortable with they dudes addressing them as ""they bitch"" I'm sorry but that will never fly with me.",davidson,davidson_8517,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Lol that's some hoe shit,davidson,davidson_8518,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"gonna get a tattoo of a teardrop on my dick
cause i murdered that pussy",davidson,davidson_8519,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @urinnerdevil: ur typical twitter hoe http://t.co/YJE9LUnWVp,davidson,davidson_8520,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"on the first day of school, my backpack had no paper and no books. all it had were 4 granola bars, a brownie, and a bag of cookies.",davidson,davidson_8521,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"""@Linniekravitz: @WesGodLaFlare bitch wtf"" http://t.co/DaSmycxODB",davidson,davidson_8522,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"Your girl pussy like a walk in clinic, the cure for every sick nigga",davidson,davidson_8523,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@wellheeledking I still think he is a pussy haha,davidson,davidson_8524,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Well done? What a coon.,davidson,davidson_8525,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"&#8220;@ZvckSlvt3r704: My sister shittin on you hos once again ""@VSamone: wodeh bout dat action http://t.co/nzHXA8GuA5""&#8221;&#128536;&#128536;&#128536;",davidson,davidson_8526,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
&#8220;@DukeAlexMoore: Malibus on a come-up but in other news she mean denna hoe and not even light skinedddd http://t.co/SGGOkjTScH&#8221; HAHAHA!!,davidson,davidson_8527,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"@kannslac He said ""ready bitch okay"" Lmfaoooooooo so done !!",davidson,davidson_8528,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
2 year starting on me on the street... so i put a fag out on him. #funnyguy,davidson,davidson_8529,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @Cocaine_Papii: If you don't make her go to sleep after y'all fucked then your pipe game trash,davidson,davidson_8530,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Lmfao.. oh i forgot.. texting it to u now RT @DaRealQuitaM: @VonshayeB I told u to text me what I need to buy for the salad a bitch hungry,davidson,davidson_8531,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Thanksgiving break bitches!,davidson,davidson_8532,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"I turned on the BET awards for 10 seconds, and got to witness random bitches getting drunk, and D-Wade dancing to R-Kelly.",davidson,davidson_8533,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @DeRayDavis: There is no cure for Ratchet. It has to run its course in these bitches.,davidson,davidson_8534,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@Alejandro_Bihhh @CapoDaAssHole I'm on this hoe like this every night just be tweeting bullshit,davidson,davidson_8535,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @FenkellPayroll: Ppl quick 2 bitch about what somebody ain't did for em when 9 times outta 10 they ain't did shit for that person,davidson,davidson_8536,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @NFLTalkRT: RT if your team is trash,davidson,davidson_8537,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@elchavaloko what's the difference between the three of the nig Nog's?,davidson,davidson_8538,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Slim Hines lil bruda ainn bout it bitch how yu figure,davidson,davidson_8539,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
My neighbors be sick when i wake um up to all this nigger music ctfu,davidson,davidson_8540,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"@Amor_Anjel right , Come then what ? Wait another 9 months ? Naaaawwwww &#9995; I could be pimpin these hoes lol",davidson,davidson_8541,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @Unorthodex: Nah I hate white people now since he looks like a dyke RT @ElBasedParko: I think he just ended racism http://t.co/VgjYHn4bvt,davidson,davidson_8542,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
RT @TiffaniRenee3: @Victoria_Finae @drrrruuuu jealous bitch. &#128514;,davidson,davidson_8543,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Hoes respect niggas who get strait to the point I won't lead a bitch on if all I won't is crash den it will be adressed clearly#turn up,davidson,davidson_8544,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @Master11_: Slowly moving down the list in bs and hoes .... I already know Nolan and Lamar stock is rising lol,davidson,davidson_8545,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@KILLQuana choke on something hoe,davidson,davidson_8546,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Annnnd you're a dyke. &#9995;,davidson,davidson_8547,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
&#8220;@Jae_Poppa_: @100046729 lol what else do we have in common nigga hate sleeping in the heat&#8221;&#128514;&#128514; summer is for the birds,davidson,davidson_8548,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@maccabeez thanks...bitch.,davidson,davidson_8549,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"Apolonia Gardner of Imperial, CA misspells ""phalarope"" - a bird that resembles a sandpiper. The dreaded schwa! #spellingbee",davidson,davidson_8550,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@chriscurtis410 I agree the fat bitches the only girls left not gettin passed around,davidson,davidson_8551,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @_NoREGGIEAllow: I think IF i had hoes , i would tell them alll the same shit &#128514; im too lazy to be tryna switch shit up . &#128564;",davidson,davidson_8552,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@GoHard_Brown @your_daddy9 &amp; xavier you bitch.,davidson,davidson_8553,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@CallMeRenee_ bitch u bs how fck yah &#9996;&#65039;&#128553;&#128514;&#128514;&#128080;&#128079;&#128526;&#128129;,davidson,davidson_8554,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
You hoes give me more and more reasons everyday to stay my ass single for another 2 years,davidson,davidson_8555,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Calling it am early night heartache is a bitch #broken,davidson,davidson_8556,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Bitches dont wann fxck me no more bitches wanna fxck all my bitches,davidson,davidson_8557,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @wtfdawkins: Let's go Yankees,davidson,davidson_8558,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
RT @NickCoyne001: Guys who tweet shit to get a bunch of favorites are on the same level as hoes,davidson,davidson_8559,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @Stuff4blackppl: Not basic bitches,davidson,davidson_8560,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @GabrielaAngela4: That hoe wanta 6/6.,davidson,davidson_8561,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @bitchniggabob: If she called me ugly and started pushin me around. I'd run like a mother fucking pussy screaming for my mom to help htt&#8230;,davidson,davidson_8562,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@KxRxSxB haha no but I was ready to slap that bitch again he came walkin in my room to say hi while I was playin saints in my underwear -_-,davidson,davidson_8563,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @ShowMeATittie: P&#8217;s up hoes down, if ya bitch can&#8217;t swim then tha hoe gone drown",davidson,davidson_8564,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @BullhammerPT: @HumbleTeej @TrillSmith @onthewrite Shut your bitch ass up. You got something to say about me, mention me. Peezy eyed bit&#8230;",davidson,davidson_8565,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @AZEALIABANKS: Ladies its a full moon. Which means pussy power is in full effect.. yall better get some dick tonnnnniiiiiiggggghhht!!!,davidson,davidson_8566,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Jones and Iba&#241;ez are out of gas after giving it their all earlier in the first half. The call-ups should get more playing time #Yankees #MLB,davidson,davidson_8567,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
